temporalCentroid,LogSpecCentroid,LogSpecSpread,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13,Energy,ZeroCrossings,SpecCentroid,SpecSpread,Rolloff,Flux,bandsCoef1,bandsCoef2,bandsCoef3,bandsCoef4,bandsCoef5,bandsCoef6,bandsCoef7,bandsCoef8,bandsCoef9,bandsCoef10,bandsCoef11,bandsCoef12,bandsCoef13,bandsCoef14,bandsCoef15,bandsCoef16,bandsCoef17,bandsCoef18,bandsCoef19,bandsCoef20,bandsCoef21,bandsCoef22,bandsCoef23,bandsCoef24,bandsCoef25,bandsCoef26,bandsCoef27,bandsCoef28,bandsCoef29,bandsCoef30,bandsCoef31,bandsCoef32,bandsCoef33,bandsCoefSum,prj1,prj2,prj3,prj4,prj5,prj6,prj7,prj8,prj9,prj10,prj11,prj12,prj13,prj14,prj15,prj16,prj17,prj18,prj19,prj20,prj21,prj22,prj23,prj24,prj25,prj26,prj27,prj28,prj29,prj30,prj31,prj32,prj33,prjmin,prjmax,prjsum,prjdis,prjstd,LogAttackTime,HamoPk1,HamoPk2,HamoPk3,HamoPk4,HamoPk5,HamoPk6,HamoPk7,HamoPk8,HamoPk9,HamoPk10,HamoPk11,HamoPk12,HamoPk13,HamoPk14,HamoPk15,HamoPk16,HamoPk17,HamoPk18,HamoPk19,HamoPk20,HamoPk21,HamoPk22,HamoPk23,HamoPk24,HamoPk25,HamoPk26,HamoPk27,HamoPk28,mix1_instrument,mix2_instrument
1.081512,-1.523364,0.6270293,-1.519870501,0.63052841,0.004421501,-0.002529281,-0.000807267,0.003467189,-0.00298709,-0.000751941,0.001866591,-0.001341747,-0.002980223,-0.003938607,6.43E-05,-0.002985388,125,193.7393,103.1923,263.7817,8.26E-10,-0.1761474,-0.1,-0.1881937,-0.1833486,-0.1800915,-0.1744066,-0.1661248,-0.1376655,-0.06683226,-0.1555668,-0.1634957,-0.1619134,-0.08016402,-0.1648833,-0.08246053,-0.1753699,-0.1126829,-0.1188807,-0.1352543,-0.1517159,-0.1664418,-0.1941907,-0.2010346,-0.2026875,-0.2051004,-0.206593,-0.2074427,-0.2074168,-0.2088835,-0.2080358,-0.2083328,-0.2078063,-0.2015092,448.3744,-0.9969831,0.07260622,-0.02051542,0.006210351,-0.006976363,-0.01024553,-0.005160802,-0.00595172,-0.006013236,-0.001263888,0.002963079,-3.4E-05,-0.003247674,0.003188366,-0.002416385,0.00111142,-0.000216073,-7.97E-05,-0.001282181,0.000449088,0.000674298,-0.00012146,0.000785046,0.000113592,-0.000226108,0.00055745,0.000195723,-8.33E-05,-0.000303083,-0.000235568,-8.37E-05,-0.000111649,0.000221322,-0.9969831,0.07260622,-0.02946894,36.25928,0.1715652,-0.4912642,0.947233,0.9325835,0.8097966,0.774928,0.6953179,0.605726,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,ElectricGuitar,Marimba
1.067843,-1.276667,0.7166912,-1.272570006,0.719787953,-0.00308377,-0.000814743,-0.004451262,0.003254252,-0.001088549,-0.00183112,0.001239004,-0.003366473,0.001451513,-0.001402443,-0.000577529,0.001484092,126,234.8453,126.914,390.2893,1.45E-08,-0.1836985,-0.1,-0.2002765,-0.1934806,-0.1919317,-0.1819139,-0.1742815,-0.144217,-0.06229652,-0.1640501,-0.1730181,-0.1675407,-0.07057402,-0.1725027,-0.07153322,-0.1677484,-0.100519,-0.1055448,-0.1166,-0.1299736,-0.1472573,-0.1771076,-0.1903558,-0.1848358,-0.2040636,-0.2060073,-0.2077217,-0.2096303,-0.211022,-0.2124843,-0.213217,-0.2135115,-0.2066777,396.1335,-0.9990345,0.01891339,-0.0339782,0.01410022,-0.004517439,0.01321129,-0.001326731,-0.00148198,-0.001204021,-0.000378345,-0.000441898,-0.000246015,-0.000925091,0.00142352,-0.00220038,0.002793679,0.000864966,-0.000622044,0.000792636,-6.05E-05,0.000634164,0.000622984,4.4E-05,0.000283968,-7.9E-05,-6.66E-05,-2.01E-05,-2.6E-05,2.08E-05,-6.99E-05,-7.29E-06,-0.00019694,0.000160649,-0.9990345,0.01891339,-0.03009142,34.87079,0.1714571,-0.4145776,0.9707576,0.9612969,0.8596258,0.831417,0.7799031,0.7035148,0.5799033,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,ElectricGuitar,Marimba
1.132893,-1.239675,0.7253782,-1.23653567,0.725476793,-0.001664211,0.004136361,0.002537345,-0.001084003,-0.00269584,0.003667884,0.004195771,-0.000257264,0.004769919,0.000597041,-0.001738786,0.00403585,126,241.3727,130.3384,390.2893,2.36E-08,-0.1759967,-0.1,-0.1939805,-0.1881896,-0.1855033,-0.1795795,-0.1714896,-0.1433826,-0.0609362,-0.1645232,-0.1738192,-0.1673755,-0.06849543,-0.1679848,-0.06906197,-0.1685397,-0.09785823,-0.1026664,-0.1131073,-0.1256835,-0.1425641,-0.1737894,-0.1871424,-0.1801401,-0.2087287,-0.2120376,-0.2137004,-0.2161477,-0.2172648,-0.2186206,-0.2197509,-0.2201659,-0.2128454,392.8074,-0.9994002,0.01174016,-0.02930533,-0.00252456,0.000279984,-0.001630981,-0.01223833,-0.004187811,0.000155118,-0.000211181,4.52E-05,-0.000485179,-0.000102719,0.003208513,0.000441353,0.0019426,0.001092847,0.001485356,-0.002023718,0.001602304,-0.000302599,0.000517262,0.000581753,0.000571494,0.000631072,0.000261019,-1.35E-05,0.000213161,9.8E-05,-9.21E-05,4.68E-05,9.7E-05,6.17E-05,-0.9994002,0.01174016,-0.03113471,34.14691,0.1712707,-0.7124725,0.9733126,0.9650103,0.865003,0.8374614,0.7881625,0.7133536,0.6075895,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,ElectricGuitar,Marimba
1.799928,-1.547581,0.6144139,-1.543581872,0.617182685,-0.002627993,0.002281057,-0.002842121,0.001801206,0.002646414,-0.000688637,-0.003395433,-0.00387806,-0.000886441,-0.000605115,0.001681511,-0.000843913,121,189.9054,100.6721,261.0901,5.84E-10,-0.1814644,-0.1,-0.1974513,-0.1895288,-0.1881662,-0.1766831,-0.1682109,-0.1379097,-0.06766956,-0.1552979,-0.1632599,-0.1630028,-0.08164457,-0.1632763,-0.08404393,-0.1828378,-0.1143635,-0.120941,-0.1375268,-0.1545636,-0.1682494,-0.1926082,-0.1967854,-0.1981072,-0.1998921,-0.2009706,-0.2020315,-0.2028887,-0.2034968,-0.2041342,-0.2034501,-0.2034415,-0.1980268,451.6522,-0.9988491,0.0334699,-0.01550084,0.01935943,-0.01447681,0.007311347,-0.007541499,-0.003068004,0.009815035,0.01069483,-0.000690544,0.002521809,-0.002568298,0.00081958,0.00140635,-0.00141915,0.001113878,6.06E-05,0.000965153,0.001694823,0.000821997,0.000305432,0.000600497,0.000365502,0.000290678,-4.73E-05,0.000503372,0.000593699,0.000225407,5.23E-05,5.3E-05,2.33E-05,0.00010448,-0.9988491,0.0334699,-0.02881785,35.75438,0.1716757,-0.342086,0.9439937,0.9288602,0.8041388,0.7670227,0.6893184,0.5878871,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,ElectricGuitar,Marimba
1.067843,-1.393781,0.7511591,-1.390491357,0.752449104,0.003245231,0.000831426,-0.004131733,-0.004923284,0.00049006,-0.002673468,-0.004218624,-0.003519301,0.001815903,-0.003318463,0.002582585,-0.004068937,115,221.9895,147.958,390.2893,3.04E-05,-0.1354097,-0.1,-0.1994917,-0.2154683,-0.2088777,-0.1988971,-0.1642592,-0.1431817,-0.04055857,-0.1645633,-0.1748503,-0.1733596,-0.05826158,-0.1763259,-0.05855169,-0.1905528,-0.09219941,-0.09014279,-0.1040587,-0.1067822,-0.1277061,-0.1563871,-0.1762796,-0.1481239,-0.166909,-0.1862983,-0.1668955,-0.2358905,-0.2343198,-0.2242864,-0.2345257,-0.2507542,-0.2443266,315.2885,-0.9953486,-0.08844232,0.02313799,0.01454975,0.01482771,-0.01740231,-0.003478197,-0.005433156,-0.004453006,0.006199345,-0.001382881,-0.007420073,0.002762516,1.74E-05,0.000347527,0.000200855,0.003483676,-0.001914656,-0.001297111,0.000161469,-0.000970106,-0.00189454,-0.000847998,-0.001167982,-8.3E-05,-0.000168894,0.00027376,-0.000380441,-0.000141033,0.000152056,-0.000470076,0.000125212,0.000161821,-0.9953486,0.02313799,-0.03231198,37.52892,0.1710525,-0.4145776,0.9561199,0.9486133,0.8607008,0.8530367,0.8019582,0.7622638,0.6537039,0.5507603,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,ElectricGuitar,Marimba
1.132893,-0.9204311,0.7438962,-0.922430052,0.74156749,0.004194233,0.00247518,-0.002863377,0.000581227,0.002522046,-0.004399167,-0.002591466,0.003152612,0.001993451,0.000536112,0.00405431,-0.004376655,166,300.9539,162.8058,392.981,7.74E-07,-0.149136,-0.1,-0.2004285,-0.2143131,-0.2151758,-0.2021932,-0.1689661,-0.1565155,-0.0587293,-0.1775949,-0.1846124,-0.1740118,-0.0569776,-0.1742395,-0.05708854,-0.1799859,-0.09125908,-0.08765051,-0.1011898,-0.1039046,-0.1240332,-0.1531923,-0.1735762,-0.1434068,-0.1642472,-0.1836211,-0.1647335,-0.2299719,-0.2308931,-0.2210248,-0.2327284,-0.2483665,-0.2413721,328.6784,-0.9953563,-0.08933586,0.02349999,0.01662394,0.01331883,0.000621849,0.01389965,-0.003682298,-0.000910199,0.001266146,0.001492783,-0.003205913,0.002475337,0.001004144,-0.001654944,0.005159785,0.001489649,-0.00148492,0.001664097,-0.002291138,-0.001117579,0.002025541,-0.000486484,0.000276951,0.000670963,-0.000683789,-0.000779043,-0.000444164,-0.000263248,-0.000514979,-0.000280395,-7.65E-05,0.000194484,-0.9953563,0.02349999,-0.03081466,37.2217,0.1713286,-0.7124725,1.001319,0.9940553,0.8972074,0.8934966,0.8398312,0.7970483,0.6762853,0.5612305,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,ElectricGuitar,Marimba
1.810818,-1.554334,0.6107735,-1.55192662,0.606554003,-0.00243679,0.00275493,-0.000882723,0.004950327,0.004592019,-0.004097588,-0.002052969,-0.004912694,0.000686605,0.004221215,0.00128036,0.001997927,99,188.8434,100.0661,261.0901,4.84E-10,-0.172557,-0.1,-0.1962455,-0.1874931,-0.1844165,-0.1771569,-0.1681832,-0.1377892,-0.06780267,-0.1546522,-0.1622569,-0.1606202,-0.08193528,-0.1661878,-0.08435764,-0.1789547,-0.1146229,-0.1213167,-0.1381184,-0.1553533,-0.1685433,-0.1947927,-0.198688,-0.2000239,-0.2018976,-0.2030177,-0.2043537,-0.2044163,-0.2051374,-0.2056037,-0.2052496,-0.2046891,-0.1991463,453.3988,-0.9990714,0.0341153,-0.01358731,0.01254672,-0.00905058,0.002845055,-0.004502991,-0.007715588,0.0116689,0.001308333,0.004463688,0.001495459,-0.00026428,-0.00383121,-0.000608063,0.000540223,0.000602322,2.8E-06,-0.001445837,-0.000336491,0.001154597,-0.000339379,0.000550698,9.46E-05,-0.000778403,0.000342334,-0.000161305,-0.000121994,7.84E-05,9.64E-05,0.000161535,-2.61E-05,-1.73E-05,-0.9990714,0.0341153,-0.0293876,35.1792,0.1715791,-0.3420211,0.9432922,0.9278812,0.8027304,0.7655391,0.6814656,0.5818552,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,ElectricGuitar,Marimba
1.810818,-1.732566,0.4789499,-1.737440015,0.481835862,-0.004823985,-0.002984296,0.001406036,0.002891791,0.002988784,-0.002463952,0.001024948,6.72E-05,0.000684633,0.002262647,-0.001397548,0.005774204,62,161.2756,77.11371,255.7068,3.04E-11,-0.1631496,-0.1,-0.1943128,-0.1862656,-0.1831942,-0.1768269,-0.1686732,-0.1417426,-0.07526044,-0.159107,-0.1682248,-0.1705018,-0.09564725,-0.1801821,-0.09826765,-0.1714546,-0.1304951,-0.1405069,-0.1586187,-0.1793062,-0.184373,-0.1905379,-0.1920214,-0.1928829,-0.1940452,-0.1945612,-0.1959964,-0.1971256,-0.1970528,-0.1969145,-0.1972796,-0.1967087,-0.1904096,479.0422,-0.9970211,0.06793286,0.02871616,0.01743324,0.002787423,0.006659327,0.01002819,0.00125386,0.000150698,-0.00332626,-0.000598478,0.003228405,0.002051987,-0.004086751,-0.001540464,0.000760911,-0.000706954,-0.000832914,0.001083395,0.000517625,-0.000918477,-0.000980658,0.000172321,0.000343272,0.000291967,0.000419025,-6E-05,0.000474985,0.000338187,-3.71E-05,0.000587947,2.59E-05,3.26E-05,-0.9970211,0.06793286,-0.02620663,36.40908,0.1720937,-0.3420211,0.9104097,0.8926699,0.7469625,0.6888801,0.5942708,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,ElectricGuitar,Marimba
1.799928,-1.439359,0.6652797,-1.436897653,0.66465015,0.004734844,0.000855541,0.004243379,0.002547774,-0.004566728,-0.004312313,-0.002199175,0.002748713,0.00408629,-0.004578304,-0.00300639,-0.003855363,126,207.3173,111.4217,387.5977,2.44E-09,-0.1644095,-0.1,-0.1837311,-0.177217,-0.1763223,-0.1701705,-0.1634254,-0.1371151,-0.06431217,-0.157405,-0.1657532,-0.1618718,-0.07561217,-0.1651022,-0.07755017,-0.17275,-0.1066286,-0.1123064,-0.1268827,-0.1429495,-0.1567864,-0.1888149,-0.2025842,-0.2011467,-0.2132223,-0.2144929,-0.2160722,-0.2163762,-0.2175344,-0.2162509,-0.2154007,-0.2140297,-0.208734,436.2093,-0.9989156,0.01178956,-0.03625523,-0.02363312,-0.000980714,-0.008769392,-0.005037233,0.001222709,0.005215025,-0.001501718,-2.93E-05,0.000214698,0.000909298,-0.000820353,0.001750631,0.001995687,-0.001839002,0.001775298,-5.98E-06,0.000243967,-6.04E-05,0.000294348,-0.000318456,0.001546239,-0.001711186,-0.000634441,0.000251209,-0.00025509,6.47E-05,0.00017322,-0.000361976,-0.000159276,0.000285941,-0.9989156,0.01178956,-0.03192594,34.97832,0.171125,-0.342086,0.9568162,0.9441307,0.8310668,0.7995268,0.7322101,0.6409212,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,ElectricGuitar,Marimba
1.073628,-1.315117,0.8452297,-1.316363775,0.845535045,0.001544009,-0.004341322,0.004162861,0.002700093,-0.001626378,0.004769651,-0.004904839,-0.002937836,-0.004801178,0.001103385,-0.002600515,0.002139096,114,245.964,202.725,392.981,0.000434622,-0.15539,-0.1,-0.2337641,-0.2213985,-0.2169339,-0.2186324,-0.1649132,-0.09245339,-0.04197633,-0.1496606,-0.1760524,-0.1695691,-0.06318398,-0.165626,-0.06233437,-0.1459725,-0.08311551,-0.1013714,-0.1150643,-0.115631,-0.1241906,-0.1154295,-0.1739265,-0.1622995,-0.1709664,-0.1852865,-0.157711,-0.2260385,-0.2241477,-0.2195837,-0.2192712,-0.267858,-0.2708481,261.4035,-0.9900437,-0.09135216,0.005114891,0.07528259,-0.05774014,0.004857018,0.04104933,-0.02026797,0.01078242,-0.000167853,0.009411441,-0.003873682,0.002204064,0.00210003,0.002400671,0.008500928,-0.000554662,0.002075435,-0.001284983,5.05E-05,-0.002219055,-0.00050655,-0.000719686,0.001349635,1.02E-05,-3.26E-06,-0.000258237,-0.00029912,-9.71E-05,-0.000286285,-3.42E-05,-5.25E-05,0.000104655,-0.9900437,0.07528259,-0.0304384,41.52035,0.1713958,-0.476059,0.9567527,0.9502342,0.9033348,0.853246,0.8120263,0.7707433,0.620058,0.6450813,0.6908455,0.6335139,0.5728923,0.5612893,0.5830965,0.5796484,0.5918707,0.5603286,0.5351648,0.5341717,0.5291134,0.5189787,0.5157702,?,?,?,0.5149668,?,0.4998696,?,ElectricGuitar,Marimba
1.132893,-1.530824,0.6231644,-1.52798678,0.623066977,0.00452458,-0.000221951,-0.003946406,0.000122249,-0.003100023,-0.001479574,0.001627458,-0.00476348,-0.001553664,0.004364291,-0.003219934,0.002506277,126,192.5506,102.4067,263.7817,7.38E-10,-0.1736827,-0.1,-0.1876225,-0.1807233,-0.1803144,-0.1720651,-0.1651325,-0.1373169,-0.0669324,-0.1558465,-0.1643267,-0.1627461,-0.08042065,-0.1642797,-0.08275724,-0.1749145,-0.1129456,-0.1192354,-0.1356697,-0.152102,-0.1673859,-0.1959996,-0.2025332,-0.2048367,-0.2069308,-0.2078581,-0.2083259,-0.2086901,-0.2086866,-0.2081316,-0.2087801,-0.208213,-0.2016491,450.3552,-0.9968065,0.07538599,-0.01435622,0.01164321,-0.01084811,-0.005375802,0.01159732,0.004559727,-0.003938672,0.002157539,0.003548037,0.002375876,-0.002740415,0.001161572,0.000413006,-0.000437664,0.000211685,-0.000135126,0.000311214,-0.000275928,-0.00065739,-0.000121518,7.24E-06,0.000383169,-0.000159942,-0.0009076,3.98E-05,-8.68E-05,0.000785539,0.000224448,-0.000393628,-0.000216026,0.000161692,-0.9968065,0.07538599,-0.02795425,36.41381,0.1718185,-0.7124725,0.9462478,0.9314595,0.8080852,0.7724609,0.6955968,0.5967841,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,ElectricGuitar,Marimba
1.081512,-1.365528,0.6918373,-1.369720002,0.688363921,0.002933891,-0.004122439,0.002138906,-0.000618029,0.000682807,0.004210677,-0.000802643,0.003659088,0.004539907,0.001699384,-0.004386493,0.001321539,126,219.597,118.4609,390.2893,4.46E-09,-0.181169,-0.1,-0.1931309,-0.1888518,-0.1879158,-0.1789486,-0.1717806,-0.1425695,-0.06448301,-0.1621967,-0.1714662,-0.1667002,-0.07456442,-0.1749028,-0.07612722,-0.169401,-0.1055345,-0.1107249,-0.1242061,-0.1396835,-0.1577361,-0.184233,-0.1934643,-0.1936638,-0.2025448,-0.2042511,-0.2058926,-0.2073571,-0.208906,-0.20983,-0.2110764,-0.2111404,-0.2042105,410.671,-0.9983927,0.04461583,-0.03191581,0.01192583,-0.002925968,0.002625731,-0.002331193,0.003368297,-0.001968457,0.001737248,0.000628551,0.001678049,0.000203157,-0.001511791,0.001927636,-0.002315541,-0.0021378,0.000314935,-0.000383693,-0.000787979,-0.000171616,0.000203439,-0.000778168,-8.08E-05,-0.000406416,-0.000102614,-0.000379675,0.000323172,0.000340942,-0.000396348,8.78E-05,0.00012502,0.000132298,-0.9983927,0.04461583,-0.02959844,35.35266,0.1715429,-0.4912642,0.9635788,0.9522226,0.8452786,0.8162852,0.7545303,0.6722817,0.5443517,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,ElectricGuitar,Marimba
1.081512,-1.343601,0.7984431,-1.339940073,0.793558003,-0.004889488,0.00279899,0.000181328,0.004307603,-0.000644318,0.004700261,-0.004951103,0.000157338,0.001641556,-0.003344674,0.004551325,-0.007215573,127,232.8822,161.2104,390.2893,0.000237782,-0.127194,-0.1,-0.2014486,-0.2066768,-0.2066542,-0.1972244,-0.1532628,-0.1364713,-0.0420125,-0.1799975,-0.1905239,-0.1854047,-0.05862673,-0.1934755,-0.06017077,-0.189081,-0.08784889,-0.09237543,-0.1066996,-0.1086442,-0.1301064,-0.155001,-0.1762474,-0.1505491,-0.1633442,-0.1875831,-0.1625612,-0.2348381,-0.2342225,-0.2172369,-0.2224532,-0.2541358,-0.248823,295.1388,-0.994662,-0.08710266,0.01868868,0.0394708,0.01274407,-0.02771515,0.00119088,0.00836777,-0.00142776,-0.002263265,-0.000944724,0.004544727,0.000132949,-0.009266928,-0.002850419,-0.00060388,0.001118443,0.003768879,0.000905052,0.001638707,0.001014132,-0.000663289,0.001851067,0.001402776,0.000471702,0.00110069,-0.000553839,0.000482707,-0.000694972,-0.000171701,0.000119315,-0.000154824,7.06E-05,-0.994662,0.0394708,-0.03121186,38.39455,0.1712567,-0.4912642,0.9609349,0.950437,0.8837014,0.8603904,0.8082208,0.7675929,0.6248703,0.5946152,0.5672472,0.4931014,?,0.5116665,0.5033662,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,ElectricGuitar,Marimba
1.810818,-1.65552,0.5453645,-1.658785629,0.548628138,-0.00260707,0.004353529,0.004869535,-0.001792269,0.00285028,-0.003481808,0.003703824,0.001456923,0.002547482,0.000798648,-0.003935526,-0.000253358,63,173.0878,88.299,261.0901,1.57E-10,-0.1639295,-0.1,-0.1770811,-0.1747281,-0.1744836,-0.1684004,-0.1628213,-0.1403174,-0.07174103,-0.1608476,-0.1725012,-0.1713399,-0.08904446,-0.1762395,-0.09162974,-0.1735755,-0.1224217,-0.1313525,-0.148325,-0.169714,-0.1817289,-0.1974588,-0.1999845,-0.2009309,-0.2012919,-0.2021834,-0.2029236,-0.2040562,-0.2047471,-0.2033288,-0.2031038,-0.2027677,-0.196098,468.3741,-0.9980522,0.06018414,0.003890305,-0.003798636,0.002644021,-0.01104628,0.003475141,-0.002654945,-0.007064145,0.000258814,0.000945964,-0.005005328,0.000422502,0.002620149,0.000877781,-0.00029128,0.002024033,-0.001470764,0.000172735,0.00023984,1.76E-05,-9.28E-05,-0.000372044,-0.000574875,0.000751273,-0.000295208,-0.000131906,0.00017555,0.000484135,-0.000487088,0.000145228,-0.000217364,0.000121363,-0.9980522,0.06018414,-0.02885165,35.18985,0.1716701,-0.3420211,0.9270178,0.9094221,0.7744622,0.7245722,0.6329089,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,ElectricGuitar,Marimba
1.067843,-1.239675,0.7253677,-1.238738204,0.728260412,0.003329614,-0.002162234,-0.003834587,0.003003724,0.002235644,0.000446944,-0.002760819,0.003972327,0.000258339,-0.002416989,-0.000123737,-0.003576139,126,241.3719,130.3226,390.2893,2.06E-08,-0.175604,-0.1,-0.1923525,-0.1868444,-0.1847731,-0.1791795,-0.1711638,-0.1436748,-0.06098734,-0.1657826,-0.1755001,-0.1679932,-0.06855298,-0.1679483,-0.06911988,-0.1686122,-0.09794015,-0.1027525,-0.1132017,-0.1257884,-0.1426852,-0.173945,-0.1873014,-0.1802888,-0.2089235,-0.2122911,-0.2139347,-0.2163862,-0.2174982,-0.2188596,-0.2199925,-0.220405,-0.2130752,392.4783,-0.9993826,0.01058269,-0.02707969,-0.009483028,-0.00494009,0.01315168,0.006812125,-0.002750391,-0.001396482,0.001693102,-0.003333462,-0.001420274,-0.003633292,0.000443346,0.000361934,0.002998438,-0.000388506,-3.6E-05,0.00116846,0.00012919,0.000493196,-0.00216668,0.000155172,-0.0006155,0.000304255,-0.000449393,0.000231954,6.44E-05,0.000317426,-2.41E-05,-0.000269326,-0.000104503,5.41E-05,-0.9993826,0.01315168,-0.03086399,34.61032,0.1713197,-0.4145776,0.973312,0.9650045,0.8650098,0.8374458,0.7881759,0.7133803,0.6074458,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,ElectricGuitar,Marimba
1.810818,-1.672107,0.5321241,-1.672143642,0.531023744,0.00025963,-0.00223853,-0.004202885,0.004581,-0.002571554,-0.000733509,-0.001552184,0.002898951,-0.000128342,-0.000247622,0.003116325,-0.000265298,63,170.5197,85.99554,258.3984,1.2E-10,-0.1626042,-0.1,-0.1740312,-0.1712164,-0.1712775,-0.1652569,-0.1598841,-0.1384424,-0.07151765,-0.1592478,-0.1697552,-0.1684461,-0.08910353,-0.1742234,-0.09167611,-0.1748251,-0.122211,-0.1313387,-0.1478863,-0.1688898,-0.1812516,-0.2047329,-0.2076288,-0.2101494,-0.2047263,-0.2055913,-0.206247,-0.2051393,-0.2055595,-0.2028404,-0.202301,-0.2011157,-0.1944163,478.8189,-0.9972707,0.06910347,-0.004514591,-0.01174292,0.003053832,-0.01968827,-0.001899815,-0.00652448,-0.003779808,-0.002841741,-0.002880355,-0.005322418,-0.000551564,-0.001218228,0.000565424,-0.000478808,3.94E-05,-0.002541278,-0.00039713,0.000820472,0.00118336,0.000920942,-0.000619669,-0.000238227,-0.000895114,0.000259893,-0.000646292,0.001272595,0.000110325,-0.000196496,-0.000320805,0.000196886,-0.000156021,-0.9972707,0.06910347,-0.02991509,35.91089,0.171488,-0.3420211,0.9235031,0.9060546,0.769499,0.71638,0.6344869,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,ElectricGuitar,Marimba
1.810818,-1.595278,0.5867393,-1.595729573,0.589454573,-0.002930467,0.002733552,0.001348639,-0.001059866,0.00467859,0.001317972,0.002687833,0.003661144,-0.003813923,-0.003149992,-0.003227658,-0.002097396,63,182.4279,95.67131,261.0901,2.81E-10,-0.1739132,-0.1,-0.1921612,-0.1838486,-0.1822204,-0.1749596,-0.1679234,-0.139754,-0.06980787,-0.1568718,-0.1652296,-0.1636068,-0.08525109,-0.1730075,-0.08778886,-0.1734628,-0.1184573,-0.1260006,-0.1434766,-0.1618833,-0.1745216,-0.1947759,-0.1978571,-0.1991149,-0.2007575,-0.2017814,-0.2026038,-0.2031871,-0.203858,-0.203615,-0.2043159,-0.2043101,-0.1981373,455.9585,-0.9988822,0.04499249,-0.004213909,0.008502882,-0.006877794,0.001580241,-0.000560884,-0.005543928,0.001555676,0.000116797,-0.002667341,0.002050735,-0.000172491,-0.004578427,-0.000105152,0.000115677,0.000665915,0.000211973,-0.001161686,3.4E-05,0.000649202,-6.1E-05,0.001082842,0.000337497,0.000151446,0.000397008,0.00042865,0.000483451,5.11E-05,0.000336398,1.42E-05,-0.000273402,-2.07E-05,-0.9988822,0.04499249,-0.02913215,34.55268,0.1716227,-0.3420211,0.9372952,0.9207853,0.7918243,0.7500319,0.6603675,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,ElectricGuitar,Marimba
1.121035,-0.9983638,0.7804952,-0.996377213,0.784554586,0.000208979,0.001819054,0.002800002,-0.000664205,0.002204702,0.002086915,-0.004674145,0.004170262,-0.003391901,-0.000418991,8.73E-05,-0.000450432,102,290.2127,175.8139,392.981,2.36E-05,-0.1486167,-0.1,-0.1990896,-0.2151541,-0.2155024,-0.2062805,-0.1497238,-0.1628837,-0.05512554,-0.183427,-0.1901055,-0.1815216,-0.0568986,-0.184777,-0.0579471,-0.1884397,-0.09170337,-0.08981109,-0.1034731,-0.1052398,-0.1261916,-0.1512353,-0.1710681,-0.145998,-0.1584241,-0.1820317,-0.1576539,-0.2304843,-0.2290955,-0.2111648,-0.216516,-0.2541071,-0.2522163,304.3622,-0.9937655,-0.09327131,0.03627587,0.03993348,0.004206051,-0.02075342,0.000762541,-0.01446773,-0.000821027,0.007386187,-0.000343425,-0.005555481,-0.004509226,-0.001848164,-0.006605158,-0.000187581,0.001080474,-0.000116227,0.000595417,0.001160019,0.000780725,0.000612776,0.000685387,0.001014927,0.000826479,0.000963334,-0.000680128,0.000527303,-0.000215442,-0.000347436,0.000342614,-1.34E-05,2.26E-05,-0.9937655,0.03993348,-0.0317068,38.81669,0.1711657,-0.5800555,0.9900668,0.9810282,0.8921561,0.8848658,0.8414312,0.8283768,0.7693175,0.7385384,0.7153525,0.5666697,0.6142521,0.6680483,0.7411167,0.6767828,0.7321407,0.6371932,0.7287663,0.5956461,0.5590306,0.558111,0.5588962,0.5591637,0.5137254,?,?,?,?,?,ElectricGuitar,Marimba
